pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
RawPixels,P,0.17647058823529413,0.13555555555555554,0.14352941176470588,32.75,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.8
RawPixels,P,0.11764705882352941,0.09322493224932249,0.09870875179340027,32.21,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.6
RawPixels,P,0.19607843137254902,0.15533259011519882,0.16446980129844577,32.95,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.7
RawPixels,P,0.17647058823529413,0.1373873873873874,0.14546899841017488,32.71,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.8
RawPixels,P,0.11764705882352941,0.09206349206349207,0.09747899159663866,32.39,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.6
RawPixels,P,0.13725490196078433,0.10801963993453356,0.11437373640127081,32.39,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.7
RawPixels,P,0.11764705882352941,0.09383524277141297,0.09935496293443728,32.81,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.8
RawPixels,P,0.21568627450980393,0.1724266072092159,0.182569348809758,30.14,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.6
RawPixels,P,0.21568627450980393,0.17352134743439093,0.18372848551876686,30.22,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.7
RawPixels,P,0.1568627450980392,0.12509534706331046,0.13245389689056403,30.53,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.8
RawPixels,P,0.13725490196078433,0.10801963993453356,0.11437373640127081,30.29,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.6
RawPixels,P,0.17647058823529413,0.1392980541916712,0.1474920573794166,29.82,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.7
RawPixels,P,0.17647058823529413,0.13555555555555554,0.14352941176470588,30.46,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.8
RawPixels,P,0.11764705882352941,0.09322493224932249,0.09870875179340027,30.19,0.5,0.01,3,100,0.3,1.0,1.0,0.5,0.6
RawPixels,P,0.17647058823529413,0.14074074074074075,0.14901960784313725,30.34,0.5,0.01,3,100,0.3,1.0,1.0,0.5,0.7
RawPixels,P,0.17647058823529413,0.13568670711527855,0.14366827812205962,30.35,0.5,0.01,3,100,0.3,1.0,1.0,0.5,0.8
RawPixels,P,0.09803921568627451,0.07599858607281725,0.08046909113592414,30.12,0.5,0.01,3,100,0.3,1.0,5.0,0.5,0.6
RawPixels,P,0.13725490196078433,0.10801963993453356,0.11437373640127081,30.66,0.5,0.01,3,100,0.3,1.0,5.0,0.5,0.7
RawPixels,P,0.09803921568627451,0.0789855072463768,0.08363171355498719,30.5,0.5,0.01,3,100,0.3,1.0,5.0,0.5,0.8
RawPixels,P,0.21568627450980393,0.180999180999181,0.19164619164619162,61.57,0.5,0.01,3,150,0.1,0.1,1.0,0.5,0.6
RawPixels,P,0.29411764705882354,0.28703703703703703,0.28921568627450983,61.57,0.5,0.01,3,150,0.1,0.1,1.0,0.5,0.7
RawPixels,P,0.27450980392156865,0.23877068557919623,0.24746842644214356,62.02,0.5,0.01,3,150,0.1,0.1,1.0,0.5,0.8
RawPixels,P,0.19607843137254902,0.1574074074074074,0.16666666666666666,62.09,0.5,0.01,3,150,0.1,0.1,5.0,0.5,0.6
RawPixels,P,0.2549019607843137,0.20370370370370372,0.21568627450980393,61.94,0.5,0.01,3,150,0.1,0.1,5.0,0.5,0.7
RawPixels,P,0.2549019607843137,0.19863945578231293,0.21032412965186073,61.76,0.5,0.01,3,150,0.1,0.1,5.0,0.5,0.8
RawPixels,P,0.21568627450980393,0.18074255405956752,0.19137446900424795,61.92,0.5,0.01,3,150,0.1,1.0,1.0,0.5,0.6
RawPixels,P,0.21568627450980393,0.17862838915470491,0.18913594145792287,62.0,0.5,0.01,3,150,0.1,1.0,1.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.18494897959183673,0.195828331332533,62.01,0.5,0.01,3,150,0.1,1.0,1.0,0.5,0.8
RawPixels,P,0.1568627450980392,0.12429990966576332,0.13161166905786706,61.99,0.5,0.01,3,150,0.1,1.0,5.0,0.5,0.6
RawPixels,P,0.19607843137254902,0.1552818215752146,0.16441604637375667,61.83,0.5,0.01,3,150,0.1,1.0,5.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.17647058823529413,0.1868512110726644,62.1,0.5,0.01,3,150,0.1,1.0,5.0,0.5,0.8
RawPixels,P,0.21568627450980393,0.180999180999181,0.19164619164619162,56.39,0.5,0.01,3,150,0.3,0.1,1.0,0.5,0.6
RawPixels,P,0.29411764705882354,0.27442123094297005,0.2803334772644236,56.05,0.5,0.01,3,150,0.3,0.1,1.0,0.5,0.7
RawPixels,P,0.27450980392156865,0.23877068557919623,0.24746842644214356,56.75,0.5,0.01,3,150,0.3,0.1,1.0,0.5,0.8
RawPixels,P,0.17647058823529413,0.1408398364920104,0.14912453275624632,56.12,0.5,0.01,3,150,0.3,0.1,5.0,0.5,0.6
RawPixels,P,0.19607843137254902,0.15713196033562166,0.16637501682595232,56.04,0.5,0.01,3,150,0.3,0.1,5.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.17647058823529413,0.1868512110726644,56.65,0.5,0.01,3,150,0.3,0.1,5.0,0.5,0.8
RawPixels,P,0.19607843137254902,0.1626984126984127,0.17226890756302518,56.09,0.5,0.01,3,150,0.3,1.0,1.0,0.5,0.6
RawPixels,P,0.21568627450980393,0.17849334128403896,0.18899294959486476,56.56,0.5,0.01,3,150,0.3,1.0,1.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.18560606060606064,0.196524064171123,56.48,0.5,0.01,3,150,0.3,1.0,1.0,0.5,0.8
RawPixels,P,0.13725490196078433,0.10894660894660894,0.11535523300229181,56.21,0.5,0.01,3,150,0.3,1.0,5.0,0.5,0.6
RawPixels,P,0.17647058823529413,0.1408398364920104,0.14912453275624632,56.21,0.5,0.01,3,150,0.3,1.0,5.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.17647058823529413,0.1868512110726644,56.38,0.5,0.01,3,150,0.3,1.0,5.0,0.5,0.8
RawPixels,P,0.11764705882352941,0.09225874867444327,0.09768573389058698,14.99,0.5,0.01,4,50,0.1,0.1,1.0,0.5,0.6
RawPixels,P,0.13725490196078433,0.10453216374269007,0.11068111455108358,15.06,0.5,0.01,4,50,0.1,0.1,1.0,0.5,0.7
RawPixels,P,0.17647058823529413,0.13997113997113997,0.14820473644003054,14.92,0.5,0.01,4,50,0.1,0.1,1.0,0.5,0.8
RawPixels,P,0.0196078431372549,0.014184397163120567,0.015018773466833541,14.81,0.5,0.01,4,50,0.1,0.1,5.0,0.5,0.6
RawPixels,P,0.0784313725490196,0.05921985815602837,0.06270337922403003,14.96,0.5,0.01,4,50,0.1,0.1,5.0,0.5,0.7
