pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
RawPixels,N,0.6274509803921569,0.6056166056166056,0.6110751993104934,22.98,0.5,0.01,4,100,0.3,0.1,1.0,0.5,0.7
RawPixels,N,0.6274509803921569,0.6125549780087964,0.6170237787238047,23.41,0.5,0.01,4,100,0.3,0.1,1.0,0.5,0.8
RawPixels,N,0.5882352941176471,0.5432835820895523,0.55171202809482,22.9,0.5,0.01,4,100,0.3,0.1,5.0,0.5,0.6
RawPixels,N,0.5882352941176471,0.5546777546777547,0.5618686559863031,22.84,0.5,0.01,4,100,0.3,0.1,5.0,0.5,0.7
RawPixels,N,0.6078431372549019,0.5805921052631579,0.5868808049535603,23.37,0.5,0.01,4,100,0.3,0.1,5.0,0.5,0.8
RawPixels,N,0.5882352941176471,0.5432835820895523,0.55171202809482,23.35,0.5,0.01,4,100,0.3,1.0,1.0,0.5,0.6
RawPixels,N,0.6078431372549019,0.5805921052631579,0.5868808049535603,23.0,0.5,0.01,4,100,0.3,1.0,1.0,0.5,0.7
RawPixels,N,0.6078431372549019,0.5887096774193548,0.5939278937381404,23.2,0.5,0.01,4,100,0.3,1.0,1.0,0.5,0.8
RawPixels,N,0.5294117647058824,0.4092664092664092,0.42493754258460137,22.72,0.5,0.01,4,100,0.3,1.0,5.0,0.5,0.6
RawPixels,N,0.5882352941176471,0.5432835820895523,0.55171202809482,23.13,0.5,0.01,4,100,0.3,1.0,5.0,0.5,0.7
