accuracy,macro_f1,weighted_f1,booster,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,skip_drop,subsample
0.9403341288782816,0.940205389798561,0.9402422866262575,dart,0.8,0.1,8,250,0.1,0.5,0.7
0.9451073985680191,0.9449061157605693,0.9449240630809005,dart,0.8,0.1,8,250,0.1,0.5,0.8
0.9463007159904535,0.9462970494623889,0.9463236362533504,dart,0.8,0.1,8,250,0.1,0.5,0.9
0.9391408114558473,0.9388940212212583,0.9389181998971184,dart,0.8,0.1,8,250,0.2,0.5,0.7
0.9474940334128878,0.9473516471830717,0.9473706113481002,dart,0.8,0.1,8,250,0.2,0.5,0.8
0.9463007159904535,0.946307260784802,0.9463338719464615,dart,0.8,0.1,8,250,0.2,0.5,0.9
0.9427207637231504,0.9426238709378693,0.9426519043642029,dart,0.8,0.1,8,350,0.1,0.5,0.7
0.9463007159904535,0.9461441267028202,0.94615007198191,dart,0.8,0.1,8,350,0.1,0.5,0.8
0.9474940334128878,0.9474470552388689,0.9474809289813558,dart,0.8,0.1,8,350,0.1,0.5,0.9
0.9439140811455847,0.9436644840814796,0.9436846433313395,dart,0.8,0.1,8,350,0.2,0.5,0.7
0.9474940334128878,0.9473204791398303,0.9473393689181207,dart,0.8,0.1,8,350,0.2,0.5,0.8
0.9474940334128878,0.9475406147835838,0.9475701695108727,dart,0.8,0.1,8,350,0.2,0.5,0.9
0.9463007159904535,0.9461641275530903,0.9462102768975108,dart,0.8,0.2,4,150,0.1,0.5,0.7
0.9463007159904535,0.9460038027148965,0.9460304769046419,dart,0.8,0.2,4,150,0.1,0.5,0.8
0.9486873508353222,0.9484449039347561,0.9484935345805127,dart,0.8,0.2,4,150,0.1,0.5,0.9
0.9463007159904535,0.946067595656922,0.9461051707806635,dart,0.8,0.2,4,150,0.2,0.5,0.7
0.9486873508353222,0.9485713112788926,0.9486094493211884,dart,0.8,0.2,4,150,0.2,0.5,0.8
0.9427207637231504,0.9424585845726534,0.9425074873633429,dart,0.8,0.2,4,150,0.2,0.5,0.9
0.9486873508353222,0.9485278993570417,0.9485706364052596,dart,0.8,0.2,4,250,0.1,0.5,0.7
0.9463007159904535,0.9459883416046914,0.9460109597075782,dart,0.8,0.2,4,250,0.1,0.5,0.8
0.9463007159904535,0.9460433417889028,0.9460899440238282,dart,0.8,0.2,4,250,0.1,0.5,0.9
0.9451073985680191,0.9447839555898855,0.9448221913883436,dart,0.8,0.2,4,250,0.2,0.5,0.7
0.9486873508353222,0.9484891687915182,0.9485362265671508,dart,0.8,0.2,4,250,0.2,0.5,0.8
0.9463007159904535,0.9460715951251876,0.9461091490130507,dart,0.8,0.2,4,250,0.2,0.5,0.9
0.9486873508353222,0.9485535172500258,0.948595286799542,dart,0.8,0.2,4,350,0.1,0.5,0.7
0.9463007159904535,0.9460225809001023,0.9460506190736745,dart,0.8,0.2,4,350,0.1,0.5,0.8
0.9486873508353222,0.9484542723415218,0.948495951225679,dart,0.8,0.2,4,350,0.1,0.5,0.9
0.9522673031026253,0.9520801581672744,0.952116546862785,dart,0.8,0.2,4,350,0.2,0.5,0.7
0.9486873508353222,0.9484873817992933,0.9485307012878105,dart,0.8,0.2,4,350,0.2,0.5,0.8
0.9451073985680191,0.944835315934396,0.9448691320035746,dart,0.8,0.2,4,350,0.2,0.5,0.9
0.9474940334128878,0.947455429466988,0.9474939628072876,dart,0.8,0.2,6,150,0.1,0.5,0.7
0.9463007159904535,0.946212523791537,0.9462442449977337,dart,0.8,0.2,6,150,0.1,0.5,0.8
0.9463007159904535,0.946160026128981,0.9461870731669701,dart,0.8,0.2,6,150,0.1,0.5,0.9
0.9486873508353222,0.9486237066161022,0.9486602130899168,dart,0.8,0.2,6,150,0.2,0.5,0.7
0.9451073985680191,0.944966419584525,0.9449999738723264,dart,0.8,0.2,6,150,0.2,0.5,0.8
0.9451073985680191,0.9450385359346866,0.9450827637240328,dart,0.8,0.2,6,150,0.2,0.5,0.9
0.9486873508353222,0.948587343786407,0.9486240672222126,dart,0.8,0.2,6,250,0.1,0.5,0.7
0.9486873508353222,0.9486116469094574,0.9486445726525782,dart,0.8,0.2,6,250,0.1,0.5,0.8
0.9486873508353222,0.948550959917487,0.948579097900259,dart,0.8,0.2,6,250,0.1,0.5,0.9
0.9498806682577565,0.9498074993691102,0.949832233130174,dart,0.8,0.2,6,250,0.2,0.5,0.7
0.9463007159904535,0.9461708299958583,0.9461971155470431,dart,0.8,0.2,6,250,0.2,0.5,0.8
0.9439140811455847,0.9438127466310718,0.9438495136370204,dart,0.8,0.2,6,250,0.2,0.5,0.9
0.9474940334128878,0.9473380649431229,0.9473718068065102,dart,0.8,0.2,6,350,0.1,0.5,0.7
0.9486873508353222,0.9486027758327422,0.9486304015057421,dart,0.8,0.2,6,350,0.1,0.5,0.8
0.9486873508353222,0.9485625343181269,0.9485860456356321,dart,0.8,0.2,6,350,0.1,0.5,0.9
0.9498806682577565,0.9498074993691102,0.949832233130174,dart,0.8,0.2,6,350,0.2,0.5,0.7
0.9486873508353222,0.9486648600464292,0.9486828546044354,dart,0.8,0.2,6,350,0.2,0.5,0.8
0.9474940334128878,0.9474219001953222,0.9474562325100857,dart,0.8,0.2,6,350,0.2,0.5,0.9
0.9463007159904535,0.9462284796299238,0.9462704292344863,dart,0.8,0.2,8,150,0.1,0.5,0.7
0.9486873508353222,0.9485266838476987,0.9485633710346252,dart,0.8,0.2,8,150,0.1,0.5,0.8
0.9451073985680191,0.9449145897081441,0.9449426561453342,dart,0.8,0.2,8,150,0.1,0.5,0.9
0.9498806682577565,0.949892006870803,0.9499129301801802,dart,0.8,0.2,8,150,0.2,0.5,0.7
0.9427207637231504,0.9425060520255959,0.942553748815522,dart,0.8,0.2,8,150,0.2,0.5,0.8
0.9451073985680191,0.9450515473447217,0.9450850400317442,dart,0.8,0.2,8,150,0.2,0.5,0.9
0.9463007159904535,0.946174684890836,0.9462020258001277,dart,0.8,0.2,8,250,0.1,0.5,0.7
0.9463007159904535,0.9461092119236502,0.9461353667423528,dart,0.8,0.2,8,250,0.1,0.5,0.8
0.9474940334128878,0.947256749850992,0.9472810469361104,dart,0.8,0.2,8,250,0.1,0.5,0.9
0.951073985680191,0.9510514294860488,0.9510698410157393,dart,0.8,0.2,8,250,0.2,0.5,0.7
0.9427207637231504,0.9424855819528075,0.9425230880712616,dart,0.8,0.2,8,250,0.2,0.5,0.8
0.9463007159904535,0.9462341395067739,0.9462605761546433,dart,0.8,0.2,8,250,0.2,0.5,0.9
0.9474940334128878,0.9474080980877211,0.9474323353501433,dart,0.8,0.2,8,350,0.1,0.5,0.7
0.9498806682577565,0.9497302988560474,0.9497510736957382,dart,0.8,0.2,8,350,0.1,0.5,0.8
0.9463007159904535,0.9461564685605867,0.9461786582842182,dart,0.8,0.2,8,350,0.1,0.5,0.9
0.951073985680191,0.9510578423454946,0.9510762691803389,dart,0.8,0.2,8,350,0.2,0.5,0.7
0.9439140811455847,0.9437011246072247,0.9437367550697677,dart,0.8,0.2,8,350,0.2,0.5,0.8
0.9463007159904535,0.9462107567770198,0.946226998053251,dart,0.8,0.2,8,350,0.2,0.5,0.9
0.8997613365155132,0.8989335684645494,0.8990016802345314,dart,0.9,0.05,4,150,0.1,0.5,0.7
0.9069212410501193,0.9062471649713257,0.9063027969901433,dart,0.9,0.05,4,150,0.1,0.5,0.8
0.9033412887828163,0.9024630944806246,0.9025096953049538,dart,0.9,0.05,4,150,0.1,0.5,0.9
0.905727923627685,0.9049241319477961,0.9049917386677202,dart,0.9,0.05,4,150,0.2,0.5,0.7
0.9069212410501193,0.9063121429341036,0.9063766532799712,dart,0.9,0.05,4,150,0.2,0.5,0.8
0.8985680190930787,0.8977523041847206,0.8978086896925613,dart,0.9,0.05,4,150,0.2,0.5,0.9
0.9128878281622912,0.9124290989224926,0.9124722849512452,dart,0.9,0.05,4,250,0.1,0.5,0.7
0.9200477326968973,0.9196260041952437,0.9196745460011458,dart,0.9,0.05,4,250,0.1,0.5,0.8
0.9116945107398569,0.9112814402852306,0.9113203984167151,dart,0.9,0.05,4,250,0.1,0.5,0.9
0.918854415274463,0.918365621225432,0.918412553578948,dart,0.9,0.05,4,250,0.2,0.5,0.7
0.9224343675417661,0.9221741103685561,0.9222228996959082,dart,0.9,0.05,4,250,0.2,0.5,0.8
0.9128878281622912,0.9123734501767337,0.9124150145370759,dart,0.9,0.05,4,250,0.2,0.5,0.9
0.9284009546539379,0.9283546269501622,0.9283911073252742,dart,0.9,0.05,4,350,0.1,0.5,0.7
0.931980906921241,0.9318096661113516,0.9318534522890795,dart,0.9,0.05,4,350,0.1,0.5,0.8
0.9343675417661098,0.9342475964361807,0.9342778716941802,dart,0.9,0.05,4,350,0.1,0.5,0.9
0.9295942720763724,0.9295570053331745,0.929591015893676,dart,0.9,0.05,4,350,0.2,0.5,0.7
0.9272076372315036,0.9270445525014418,0.92708255123995,dart,0.9,0.05,4,350,0.2,0.5,0.8
0.931980906921241,0.93179055946941,0.9318298150043031,dart,0.9,0.05,4,350,0.2,0.5,0.9
0.9367541766109785,0.9366026598533282,0.9366446752534464,dart,0.9,0.05,6,150,0.1,0.5,0.7
0.9331742243436754,0.9330355098702687,0.9330784760519673,dart,0.9,0.05,6,150,0.1,0.5,0.8
0.9295942720763724,0.9294200852747455,0.9294646220523342,dart,0.9,0.05,6,150,0.1,0.5,0.9
0.9355608591885441,0.9353646143292229,0.9354139180347575,dart,0.9,0.05,6,150,0.2,0.5,0.7
0.9367541766109785,0.936643276749748,0.9366846540593845,dart,0.9,0.05,6,150,0.2,0.5,0.8
0.9331742243436754,0.9331061343719573,0.9331445301959789,dart,0.9,0.05,6,150,0.2,0.5,0.9
0.9391408114558473,0.9388932362966099,0.9389338726147689,dart,0.9,0.05,6,250,0.1,0.5,0.7
0.9439140811455847,0.943769231412485,0.9437959850328876,dart,0.9,0.05,6,250,0.1,0.5,0.8
0.9415274463007159,0.9414561010943379,0.9414855387443678,dart,0.9,0.05,6,250,0.1,0.5,0.9
0.9391408114558473,0.9389594067945629,0.9389948218569464,dart,0.9,0.05,6,250,0.2,0.5,0.7
0.9427207637231504,0.9426254974246531,0.9426642076126416,dart,0.9,0.05,6,250,0.2,0.5,0.8
0.9415274463007159,0.941415791092469,0.9414451325372436,dart,0.9,0.05,6,250,0.2,0.5,0.9
0.9427207637231504,0.9425569202780087,0.9425943458788101,dart,0.9,0.05,6,350,0.1,0.5,0.7
0.9463007159904535,0.9462619679086988,0.9462938071199487,dart,0.9,0.05,6,350,0.1,0.5,0.8
0.9463007159904535,0.9462200339006159,0.9462608202607876,dart,0.9,0.05,6,350,0.1,0.5,0.9
0.9427207637231504,0.9425410425441806,0.9425784302506289,dart,0.9,0.05,6,350,0.2,0.5,0.7
0.9474940334128878,0.9473882453639831,0.9474174527684619,dart,0.9,0.05,6,350,0.2,0.5,0.8
0.9427207637231504,0.9426225865475624,0.9426547871145288,dart,0.9,0.05,6,350,0.2,0.5,0.9
0.9367541766109785,0.9366379017938975,0.9366631275746459,dart,0.9,0.05,8,150,0.1,0.5,0.7
0.9403341288782816,0.9401418129443615,0.940190640477286,dart,0.9,0.05,8,150,0.1,0.5,0.8
0.9403341288782816,0.9402756204857484,0.9403049988122183,dart,0.9,0.05,8,150,0.1,0.5,0.9
0.9379474940334129,0.93776082197287,0.9377933011375077,dart,0.9,0.05,8,150,0.2,0.5,0.7
0.9439140811455847,0.9438687203909341,0.9439012123372963,dart,0.9,0.05,8,150,0.2,0.5,0.8
0.9439140811455847,0.9438767481059213,0.94389834579302,dart,0.9,0.05,8,150,0.2,0.5,0.9
0.9439140811455847,0.9436839563045231,0.9437152854772315,dart,0.9,0.05,8,250,0.1,0.5,0.7
0.9439140811455847,0.9436973506544459,0.9437478906391905,dart,0.9,0.05,8,250,0.1,0.5,0.8
0.9451073985680191,0.9449550222172629,0.944984529498075,dart,0.9,0.05,8,250,0.1,0.5,0.9
0.9403341288782816,0.9400989561993108,0.9401364960759223,dart,0.9,0.05,8,250,0.2,0.5,0.7
0.9451073985680191,0.9448888545949379,0.9449277983324643,dart,0.9,0.05,8,250,0.2,0.5,0.8
0.9439140811455847,0.9437686406169561,0.9437947593638043,dart,0.9,0.05,8,250,0.2,0.5,0.9
0.9486873508353222,0.9484635139285237,0.9484805484841115,dart,0.9,0.05,8,350,0.1,0.5,0.7
0.9451073985680191,0.9449893571924147,0.9450229358589506,dart,0.9,0.05,8,350,0.1,0.5,0.8
0.9463007159904535,0.9461305759691229,0.9461676655798463,dart,0.9,0.05,8,350,0.1,0.5,0.9
0.9427207637231504,0.9426417315035288,0.9426704945164823,dart,0.9,0.05,8,350,0.2,0.5,0.7
0.9463007159904535,0.9460815534495752,0.9461078248428619,dart,0.9,0.05,8,350,0.2,0.5,0.8
0.9486873508353222,0.9485093042253266,0.9485467372051305,dart,0.9,0.05,8,350,0.2,0.5,0.9
0.9272076372315036,0.9270476155808068,0.9270846851797132,dart,0.9,0.1,4,150,0.1,0.5,0.7
0.9248210023866349,0.9245053690404298,0.92455744805365,dart,0.9,0.1,4,150,0.1,0.5,0.8
0.9212410501193318,0.9209119448172274,0.920955786277695,dart,0.9,0.1,4,150,0.1,0.5,0.9
0.9236276849642004,0.9233738262275206,0.9233965474657668,dart,0.9,0.1,4,150,0.2,0.5,0.7
0.9236276849642004,0.9234345115612401,0.9234887685076073,dart,0.9,0.1,4,150,0.2,0.5,0.8
0.9284009546539379,0.9280849926532386,0.9281370507858568,dart,0.9,0.1,4,150,0.2,0.5,0.9
0.9451073985680191,0.9449891998116371,0.9450318253326492,dart,0.9,0.1,4,250,0.1,0.5,0.7
0.9403341288782816,0.9401595810826603,0.9402074719289801,dart,0.9,0.1,4,250,0.1,0.5,0.8
0.9415274463007159,0.9414521635558445,0.9414977376613626,dart,0.9,0.1,4,250,0.1,0.5,0.9
0.9415274463007159,0.9414140116336511,0.9414496325570042,dart,0.9,0.1,4,250,0.2,0.5,0.7
0.9415274463007159,0.9413522785523939,0.9413831733194914,dart,0.9,0.1,4,250,0.2,0.5,0.8
0.9379474940334129,0.9378036499429884,0.9378359924565705,dart,0.9,0.1,4,250,0.2,0.5,0.9
0.9498806682577565,0.9497046266516991,0.9497399290502778,dart,0.9,0.1,4,350,0.1,0.5,0.7
0.9451073985680191,0.9449415166238012,0.9449815657815185,dart,0.9,0.1,4,350,0.1,0.5,0.8
0.9474940334128878,0.9473923648084356,0.9474467588002096,dart,0.9,0.1,4,350,0.1,0.5,0.9
0.9463007159904535,0.9460977914887649,0.9461347287568677,dart,0.9,0.1,4,350,0.2,0.5,0.7
0.9474940334128878,0.9473480472391279,0.9473830451629565,dart,0.9,0.1,4,350,0.2,0.5,0.8
0.9451073985680191,0.9449639934248012,0.9450026589078298,dart,0.9,0.1,4,350,0.2,0.5,0.9
0.9463007159904535,0.946062974957268,0.9460991159573713,dart,0.9,0.1,6,150,0.1,0.5,0.7
0.9439140811455847,0.9437077405422729,0.9437281475983416,dart,0.9,0.1,6,150,0.1,0.5,0.8
0.9451073985680191,0.9449695618022276,0.9449937676365728,dart,0.9,0.1,6,150,0.1,0.5,0.9
0.9439140811455847,0.9436898068736538,0.943726253182615,dart,0.9,0.1,6,150,0.2,0.5,0.7
0.9391408114558473,0.938832257036155,0.9388866223867197,dart,0.9,0.1,6,150,0.2,0.5,0.8
0.9451073985680191,0.9450367383594928,0.945056489178642,dart,0.9,0.1,6,150,0.2,0.5,0.9
0.9463007159904535,0.9460760531573064,0.9461130243906579,dart,0.9,0.1,6,250,0.1,0.5,0.7
0.9474940334128878,0.9473264737708679,0.9473501976019634,dart,0.9,0.1,6,250,0.1,0.5,0.8
0.9474940334128878,0.9473726969869538,0.9474018672831345,dart,0.9,0.1,6,250,0.1,0.5,0.9
0.9474940334128878,0.9473507074907702,0.9473849374511631,dart,0.9,0.1,6,250,0.2,0.5,0.7
0.9451073985680191,0.9449361654485919,0.9449640661410085,dart,0.9,0.1,6,250,0.2,0.5,0.8
0.9486873508353222,0.9485574973684837,0.9485802803750195,dart,0.9,0.1,6,250,0.2,0.5,0.9
0.9474940334128878,0.9473345919269117,0.947369668510121,dart,0.9,0.1,6,350,0.1,0.5,0.7
0.9463007159904535,0.9461355361743612,0.9461571573318504,dart,0.9,0.1,6,350,0.1,0.5,0.8
0.9486873508353222,0.9486215832809851,0.9486530066787193,dart,0.9,0.1,6,350,0.1,0.5,0.9
0.9474940334128878,0.9473070411587011,0.9473366213961987,dart,0.9,0.1,6,350,0.2,0.5,0.7
0.9474940334128878,0.9473695294502147,0.9473986921866417,dart,0.9,0.1,6,350,0.2,0.5,0.8
0.9498806682577565,0.9497564340044234,0.9497813740339258,dart,0.9,0.1,6,350,0.2,0.5,0.9
0.9427207637231504,0.9425909785197627,0.9426302302772521,dart,0.9,0.1,8,150,0.1,0.5,0.7
0.9439140811455847,0.9437291631926396,0.9437544004496018,dart,0.9,0.1,8,150,0.1,0.5,0.8
0.9439140811455847,0.9438354860536081,0.9438727656051962,dart,0.9,0.1,8,150,0.1,0.5,0.9
0.9439140811455847,0.9437108766722863,0.9437428569058757,dart,0.9,0.1,8,150,0.2,0.5,0.7
0.9427207637231504,0.942475294275339,0.9425076091942709,dart,0.9,0.1,8,150,0.2,0.5,0.8
0.9451073985680191,0.9450135611767588,0.9450325045896235,dart,0.9,0.1,8,150,0.2,0.5,0.9
0.9451073985680191,0.944892499116523,0.9449264340574567,dart,0.9,0.1,8,250,0.1,0.5,0.7
0.9474940334128878,0.9472410885886777,0.947269387709372,dart,0.9,0.1,8,250,0.1,0.5,0.8
0.9474940334128878,0.947489883748115,0.947529460623419,dart,0.9,0.1,8,250,0.1,0.5,0.9
0.9439140811455847,0.9437108766722863,0.9437428569058757,dart,0.9,0.1,8,250,0.2,0.5,0.7
0.9463007159904535,0.9460585134624269,0.9460799507948279,dart,0.9,0.1,8,250,0.2,0.5,0.8
0.9486873508353222,0.9486118449465231,0.9486439563090459,dart,0.9,0.1,8,250,0.2,0.5,0.9
0.9486873508353222,0.9484906461646982,0.9485224845973412,dart,0.9,0.1,8,350,0.1,0.5,0.7
0.9474940334128878,0.9472889623115333,0.9473224782709254,dart,0.9,0.1,8,350,0.1,0.5,0.8
0.9463007159904535,0.9462576900764451,0.9462943261553965,dart,0.9,0.1,8,350,0.1,0.5,0.9
0.9451073985680191,0.9448752740948605,0.9448992824804286,dart,0.9,0.1,8,350,0.2,0.5,0.7
0.9451073985680191,0.9448842436289506,0.9449127947154278,dart,0.9,0.1,8,350,0.2,0.5,0.8
0.9498806682577565,0.9498324885297426,0.949867513122774,dart,0.9,0.1,8,350,0.2,0.5,0.9
0.9439140811455847,0.9437655536796862,0.9438067868752255,dart,0.9,0.2,4,150,0.1,0.5,0.7
0.9427207637231504,0.9424700022210649,0.9424973337025416,dart,0.9,0.2,4,150,0.1,0.5,0.8
0.9486873508353222,0.94843178558146,0.9484741851104168,dart,0.9,0.2,4,150,0.1,0.5,0.9
0.9415274463007159,0.9413105419224974,0.941350965552975,dart,0.9,0.2,4,150,0.2,0.5,0.7
0.9391408114558473,0.9388381506308108,0.9388835219062857,dart,0.9,0.2,4,150,0.2,0.5,0.8
0.9463007159904535,0.9461001263540545,0.946148651029352,dart,0.9,0.2,4,150,0.2,0.5,0.9
0.9486873508353222,0.9485310505094128,0.9485586953832065,dart,0.9,0.2,4,250,0.1,0.5,0.7
0.951073985680191,0.9509157476981596,0.9509531019309638,dart,0.9,0.2,4,250,0.1,0.5,0.8
0.9463007159904535,0.9460384422738867,0.9460813449885659,dart,0.9,0.2,4,250,0.1,0.5,0.9
0.9486873508353222,0.9484403070752335,0.9484787622563036,dart,0.9,0.2,4,250,0.2,0.5,0.7
0.9486873508353222,0.9484608382289993,0.9485031482581829,dart,0.9,0.2,4,250,0.2,0.5,0.8
0.951073985680191,0.9509273045648529,0.9509664613382083,dart,0.9,0.2,4,250,0.2,0.5,0.9
0.9451073985680191,0.9449251898791082,0.9449442288802757,dart,0.9,0.2,4,350,0.1,0.5,0.7
0.9486873508353222,0.9485015304276511,0.9485331228053943,dart,0.9,0.2,4,350,0.1,0.5,0.8
0.9498806682577565,0.9496527228193754,0.9496881332305387,dart,0.9,0.2,4,350,0.1,0.5,0.9
0.9486873508353222,0.9484846044773292,0.9485178424912053,dart,0.9,0.2,4,350,0.2,0.5,0.7
0.9474940334128878,0.9472587146101757,0.9472943497614963,dart,0.9,0.2,4,350,0.2,0.5,0.8
0.951073985680191,0.9509095807354168,0.9509536146031872,dart,0.9,0.2,4,350,0.2,0.5,0.9
0.9367541766109785,0.9364993555242745,0.9365280183017493,dart,0.9,0.2,6,150,0.1,0.5,0.7
0.9474940334128878,0.947359994717934,0.9473989968258947,dart,0.9,0.2,6,150,0.1,0.5,0.8
0.9474940334128878,0.9474697664458642,0.9475074269408952,dart,0.9,0.2,6,150,0.1,0.5,0.9
0.9439140811455847,0.9437582790902616,0.9437887503532939,dart,0.9,0.2,6,150,0.2,0.5,0.7
0.9474940334128878,0.9473168938845914,0.9473452034651505,dart,0.9,0.2,6,150,0.2,0.5,0.8
0.9451073985680191,0.9451393247027188,0.9451918130801112,dart,0.9,0.2,6,150,0.2,0.5,0.9
0.9439140811455847,0.943719674603171,0.9437557075182922,dart,0.9,0.2,6,250,0.1,0.5,0.7
0.9498806682577565,0.9497820065104737,0.9498214724560208,dart,0.9,0.2,6,250,0.1,0.5,0.8
0.9463007159904535,0.9462156765170844,0.9462410517255861,dart,0.9,0.2,6,250,0.1,0.5,0.9
0.9439140811455847,0.9437083986103636,0.9437478917996625,dart,0.9,0.2,6,250,0.2,0.5,0.7
0.9474940334128878,0.9473042140560687,0.9473324933745072,dart,0.9,0.2,6,250,0.2,0.5,0.8
0.9451073985680191,0.945070272816913,0.9451127831140446,dart,0.9,0.2,6,250,0.2,0.5,0.9
0.9451073985680191,0.9448822300476046,0.9449155386804232,dart,0.9,0.2,6,350,0.1,0.5,0.7
0.9474940334128878,0.9473798328543774,0.9474180739376229,dart,0.9,0.2,6,350,0.1,0.5,0.8
0.9474940334128878,0.9473353040642395,0.9473641130855069,dart,0.9,0.2,6,350,0.1,0.5,0.9
0.9463007159904535,0.9461076315294507,0.9461390522722292,dart,0.9,0.2,6,350,0.2,0.5,0.7
0.9522673031026253,0.9521812340659458,0.9522065542209648,dart,0.9,0.2,6,350,0.2,0.5,0.8
0.9463007159904535,0.9462796629062779,0.9463250595759376,dart,0.9,0.2,6,350,0.2,0.5,0.9
0.9355608591885441,0.9352854885353926,0.9353219847212522,dart,0.9,0.2,8,150,0.1,0.5,0.7
0.954653937947494,0.9544903504132154,0.9545171474038256,dart,0.9,0.2,8,150,0.1,0.5,0.8
0.9439140811455847,0.9438173624407146,0.9438535081353601,dart,0.9,0.2,8,150,0.1,0.5,0.9
0.9403341288782816,0.9400677096064678,0.9401001173984911,dart,0.9,0.2,8,150,0.2,0.5,0.7
0.9522673031026253,0.952076038817131,0.9521065148963059,dart,0.9,0.2,8,150,0.2,0.5,0.8
0.9451073985680191,0.9450463830791633,0.9450707722578451,dart,0.9,0.2,8,150,0.2,0.5,0.9
0.9439140811455847,0.9436300994233439,0.9436663578531688,dart,0.9,0.2,8,250,0.1,0.5,0.7
0.954653937947494,0.9544903504132154,0.9545171474038256,dart,0.9,0.2,8,250,0.1,0.5,0.8
0.9451073985680191,0.9448700296399153,0.9448987770001832,dart,0.9,0.2,8,250,0.1,0.5,0.9
0.9463007159904535,0.9460497134327357,0.9460710168528054,dart,0.9,0.2,8,250,0.2,0.5,0.7
0.9486873508353222,0.9484703503165516,0.9485021403104162,dart,0.9,0.2,8,250,0.2,0.5,0.8
0.9463007159904535,0.9461496390641081,0.9461713071382745,dart,0.9,0.2,8,250,0.2,0.5,0.9
0.9451073985680191,0.9448421434699036,0.9448815468065794,dart,0.9,0.2,8,350,0.1,0.5,0.7
0.954653937947494,0.9544903504132154,0.9545171474038256,dart,0.9,0.2,8,350,0.1,0.5,0.8
0.9463007159904535,0.946050699050809,0.9460868107528063,dart,0.9,0.2,8,350,0.1,0.5,0.9
0.9463007159904535,0.946098446849661,0.9461198665786017,dart,0.9,0.2,8,350,0.2,0.5,0.7
0.9474940334128878,0.9472620486607327,0.9472915215175668,dart,0.9,0.2,8,350,0.2,0.5,0.8
0.9486873508353222,0.9485286502232971,0.9485567564606984,dart,0.9,0.2,8,350,0.2,0.5,0.9
