pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
RawPixels,K,0.6078431372549019,0.6123713684689295,0.6109600585927702,56.03,0.5,0.01,3,150,0.3,0.1,1.0,0.5,0.6
RawPixels,K,0.5490196078431373,0.5457572882364979,0.5471701210483636,56.51,0.5,0.01,3,150,0.3,0.1,1.0,0.5,0.7
RawPixels,K,0.5686274509803921,0.5623745819397993,0.5647649026165651,57.06,0.5,0.01,3,150,0.3,0.1,1.0,0.5,0.8
RawPixels,K,0.47058823529411764,0.4427350427350427,0.44917043740573154,55.9,0.5,0.01,3,150,0.3,0.1,5.0,0.5,0.6
RawPixels,K,0.5098039215686274,0.5042735042735043,0.5059254471019177,56.4,0.5,0.01,3,150,0.3,0.1,5.0,0.5,0.7
RawPixels,K,0.5490196078431373,0.5348484848484848,0.539572192513369,56.75,0.5,0.01,3,150,0.3,0.1,5.0,0.5,0.8
RawPixels,K,0.49019607843137253,0.45959595959595956,0.4670231729055258,56.04,0.5,0.01,3,150,0.3,1.0,1.0,0.5,0.6
RawPixels,K,0.5098039215686274,0.5015569226095542,0.504322303083913,56.48,0.5,0.01,3,150,0.3,1.0,1.0,0.5,0.7
RawPixels,K,0.5490196078431373,0.5348484848484848,0.539572192513369,56.49,0.5,0.01,3,150,0.3,1.0,1.0,0.5,0.8
RawPixels,K,0.4117647058823529,0.35097109304426377,0.36426351028216164,56.15,0.5,0.01,3,150,0.3,1.0,5.0,0.5,0.6
RawPixels,K,0.43137254901960786,0.3914395026303204,0.4006245252763946,56.01,0.5,0.01,3,150,0.3,1.0,5.0,0.5,0.7
RawPixels,K,0.49019607843137253,0.4577235772357724,0.4670014347202296,56.27,0.5,0.01,3,150,0.3,1.0,5.0,0.5,0.8
RawPixels,K,0.37254901960784315,0.2893617021276596,0.30638297872340425,14.54,0.5,0.01,4,50,0.1,0.1,1.0,0.5,0.6
RawPixels,K,0.39215686274509803,0.3344202898550725,0.3467391304347826,14.63,0.5,0.01,4,50,0.1,0.1,1.0,0.5,0.7
RawPixels,K,0.43137254901960786,0.37018129871221195,0.38542072151227674,14.7,0.5,0.01,4,50,0.1,0.1,1.0,0.5,0.8
RawPixels,K,0.27450980392156865,0.21016827783745076,0.22253111771024198,14.46,0.5,0.01,4,50,0.1,0.1,5.0,0.5,0.6
RawPixels,K,0.3333333333333333,0.25854700854700857,0.2737556561085973,14.54,0.5,0.01,4,50,0.1,0.1,5.0,0.5,0.7
RawPixels,K,0.37254901960784315,0.2893617021276596,0.30638297872340425,14.6,0.5,0.01,4,50,0.1,0.1,5.0,0.5,0.8
