pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
Preprocessed,K,0.7647058823529411,0.7774114774114773,0.7685197155785392,26.38,0.5,0.01,3,100,0.3,1.0,5.0,0.5,0.8
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,63.38,0.5,0.01,3,150,0.1,0.1,1.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,63.83,0.5,0.01,3,150,0.1,0.1,1.0,0.5,0.7
Preprocessed,K,0.8235294117647058,0.8267857142857142,0.8202731092436975,64.35,0.5,0.01,3,150,0.1,0.1,1.0,0.5,0.8
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,63.5,0.5,0.01,3,150,0.1,0.1,5.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,63.43,0.5,0.01,3,150,0.1,0.1,5.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,64.96,0.5,0.01,3,150,0.1,0.1,5.0,0.5,0.8
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,63.63,0.5,0.01,3,150,0.1,1.0,1.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,63.77,0.5,0.01,3,150,0.1,1.0,1.0,0.5,0.7
Preprocessed,K,0.8431372549019608,0.8451797385620915,0.8397491349480969,63.88,0.5,0.01,3,150,0.1,1.0,1.0,0.5,0.8
Preprocessed,K,0.7450980392156863,0.7483529612561871,0.7430378603054125,63.46,0.5,0.01,3,150,0.1,1.0,5.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7889059566478922,0.7821812596006144,63.95,0.5,0.01,3,150,0.1,1.0,5.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,63.88,0.5,0.01,3,150,0.1,1.0,5.0,0.5,0.8
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,56.58,0.5,0.01,3,150,0.3,0.1,1.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,57.31,0.5,0.01,3,150,0.3,0.1,1.0,0.5,0.7
